m1,m2,m3,m4,laser,target
1,1,0,0,9.611187086,71.25005837
1,0,1,1,12.85882424,74.51705014
1,0,1,0,15.88164087,85.9164742
1,1,0,0,17.9063051,96.14606263
1,1,0,0,14.64124194,86.75176513
0,0,1,0,2.975371524,64.47929712
1,1,1,1,17.09064739,80.8981745
1,1,1,0,12.37155832,71.63972987
0,0,0,0,12.18899517,79.21412463
1,0,0,0,18.4268112,94.68462495
1,1,0,0,4.976631113,83.85248208
0,0,1,0,4.79175237,86.75334609
1,1,1,1,10.26387109,68.65199304
0,1,1,0,15.01726133,85.84499297
0,1,1,1,8.944814165,82.48888208
0,1,1,0,12.6778278,82.53302614
0,0,0,1,9.050494484,77.86389688
1,1,0,0,12.20774361,84.31716955
0,0,0,0,16.44524605,81.66412573
0,1,1,1,3.609533922,67.66934839
1,1,0,1,13.90757068,92.11134569
0,0,1,1,15.74851479,91.27533914
0,1,0,0,8.94222815,70.76314996
0,0,0,1,6.464671541,85.62092192
0,0,1,1,0.270886478,59.94449577
1,1,0,1,15.94210045,89.4521784
0,1,0,0,6.558773181,77.1405543
1,1,0,0,7.146189388,80.89140971
1,1,0,0,6.720123262,74.46847814
0,0,0,1,9.974786616,67.64660212
0,1,0,0,14.04999146,83.5972289
0,1,0,0,15.43726262,95.27325751
0,1,1,0,7.851414408,81.51639549
1,1,0,0,13.2620407,91.29456488
1,1,1,1,14.41368501,75.9084716
1,0,0,0,5.938346634,80.00303434
0,1,1,1,1.932429391,63.13860657
1,0,1,1,17.89331441,76.45365897
0,1,0,1,13.54231944,90.45470897
0,1,1,1,12.96220818,86.80861719
0,1,1,1,1.178050304,72.79731826
0,0,0,1,16.35746115,88.39233991
0,1,1,0,11.32108312,87.95059286
1,0,0,1,16.95768835,82.35270822
1,0,1,0,19.49122367,98.07511611
0,1,1,1,19.14200642,82.20807396
1,0,1,0,17.12178693,86.51234885
0,1,1,1,0.218947477,54.55354002
0,1,0,0,17.71454416,98.55593843
0,0,0,0,1.501246277,61.81622935
1,1,0,1,17.0238794,81.98441089
0,1,0,1,5.603481372,73.77427325
0,0,0,1,12.20136677,88.48344898
1,0,1,1,0.761364623,56.57313107
1,0,0,0,15.42363392,87.72287691
1,0,1,0,2.234122445,66.62121726
0,0,0,1,8.213763434,66.40056136
0,0,0,1,16.34892005,96.10975966
1,1,0,0,13.90697993,77.75660001
0,0,0,1,0.120853937,63.59994809
1,0,1,0,8.060646691,80.70065677
1,1,0,1,0.838550339,54.01058709
0,1,1,1,13.46999722,91.77816732
0,0,1,0,19.37896984,96.92312418
1,0,0,0,13.10522525,78.67959676
1,1,1,1,4.487448622,67.14401545
1,0,1,0,7.104660641,85.64266737
1,0,0,1,19.53301111,95.50409124
0,1,1,0,4.481048241,72.41585401
1,0,0,1,11.23058146,86.04856802
1,1,0,1,8.009076174,69.13544634
1,0,1,1,15.36630596,91.62974233
0,1,1,0,17.34778544,80.2450685
0,1,1,0,6.816745487,71.10384512
1,1,1,0,13.20792727,83.63076487
0,0,1,0,10.98095395,86.90245827
0,1,1,1,5.568889801,63.22566148
0,0,1,0,5.438816056,68.70053691
1,1,0,0,10.77263295,80.16028423
1,1,0,0,3.080057471,80.85967314
0,1,0,1,16.21619793,80.11571257
1,0,1,0,1.380096784,60.65435238
1,0,1,0,1.891489724,61.66918173
0,1,1,1,6.844526179,70.52198095
0,0,0,1,2.361835164,60.75357556
1,0,0,1,9.514000425,75.78322652
0,0,0,1,7.993517809,70.71966334
1,1,1,1,14.43619592,83.16756578
1,0,0,1,19.0600831,80.26407946
0,1,0,1,15.07117169,91.22200837
1,1,1,0,3.588973258,72.9955393
1,1,0,1,18.71042571,97.65744164
0,0,0,1,7.842668651,88.73291305
0,1,0,1,9.483787219,88.85742009
0,0,1,1,8.431524747,68.43629537
1,0,0,1,5.610940466,81.5809615
0,1,1,0,17.90088576,78.53307724
0,1,1,0,6.644777318,67.96213062
0,1,0,0,11.57192939,76.03302066
0,0,0,0,4.800671687,78.5647164
1,0,1,0,15.9475075,75.14233588
1,1,1,0,15.48397319,94.40168278
0,1,1,0,5.926242769,77.12950107
1,0,1,1,13.63108146,78.3843642
0,0,1,1,14.07747066,89.80522784
0,1,0,1,11.25022832,71.19863609
1,0,1,1,12.01196765,80.93548743
1,0,0,1,11.48909277,74.01645054
0,0,1,1,1.63728808,67.60042583
0,0,0,0,13.40530689,84.17379997
1,0,1,1,9.395500197,92.28809049
0,0,0,1,8.769145611,94.64203387
1,1,0,1,17.19998438,76.24056857
0,0,1,0,0.464534269,56.11816207
0,1,1,0,5.026298359,80.36272236
1,1,0,0,2.428069997,65.02301595
1,0,0,1,0.706820892,68.61901728
1,1,0,1,5.513539954,69.1722527
1,1,1,1,19.76952546,90.99123544
1,1,1,0,5.404583464,65.23288006
1,0,1,0,13.2741164,77.73139429
1,1,1,1,2.365977801,54.26223657
0,0,0,0,12.0369526,83.66821087
0,1,1,1,19.68962966,86.56623018
0,1,1,0,5.836750469,76.20995633
1,1,1,0,16.96151233,94.9528709
1,1,1,0,19.95142761,80.520045
1,0,1,1,11.77108177,92.48283282
0,1,0,0,6.188022009,88.01849344
1,1,1,1,13.4706252,76.6282435
1,0,0,1,16.89696413,79.41651803
0,0,1,1,3.427004859,68.18660503
1,0,1,0,9.050315277,81.7915412
0,1,1,0,6.383754202,76.23756666
0,0,1,0,5.667179939,75.94820453
1,0,0,1,17.21642521,81.58987496
1,0,0,0,8.433080136,83.38943621
1,0,1,0,6.781526836,80.17812048
0,0,0,1,12.07021083,79.29159421
0,0,0,1,4.388031593,74.94988507
0,1,1,1,4.597869811,73.59145685
1,0,0,0,10.40577462,96.47080569
1,1,0,0,8.185454573,83.46796652
1,0,1,1,5.899647678,64.66866767
1,0,1,0,1.079022645,56.65860228
0,0,0,1,10.41548477,77.92510992
0,1,1,0,16.33218411,81.87233133
0,0,1,1,17.02754411,93.05382166
0,0,1,0,4.708799595,71.94129306
1,0,0,1,11.99282408,84.17469244
1,0,1,1,17.11762619,97.37244249
1,1,1,1,8.174518566,65.39037668
0,1,0,0,18.64273635,98.32350773
0,1,0,0,18.05957058,94.87024664
1,1,0,0,4.162677948,80.53234843
1,1,0,1,5.179296658,54.22936998
0,0,0,1,3.608839973,85.17875568
1,0,1,1,3.921087029,81.61165036
0,0,0,1,18.15724174,83.82488486
0,1,1,1,18.62275818,88.53623598
0,0,0,1,1.037944824,63.60949756
1,1,1,1,11.87206711,69.85587531
1,0,1,1,11.28463126,74.44724443
0,1,0,1,7.810952934,82.00201982
1,0,0,0,12.63395186,72.05989542
0,0,0,1,18.94735651,86.02748842
0,0,0,0,3.405097654,77.66000979
0,0,0,1,2.408218194,82.33417976
0,1,0,0,0.667811417,71.19921835
1,0,1,1,7.276666157,81.17877991
0,0,1,0,6.752569542,69.2682942
0,0,1,1,8.616393763,78.26155119
1,1,1,1,10.06620062,64.81668311
0,0,1,1,15.15647988,101.5097143
0,0,0,0,7.842267809,88.74811463
1,0,0,1,6.612262187,64.09409084
1,0,1,0,16.53757641,93.20198703
1,0,1,0,16.99593341,97.97752129
0,1,0,0,4.655319286,68.6501776
1,1,0,0,6.293436454,79.58300578
1,1,0,0,16.50232742,81.31429357
0,0,0,1,1.588164886,68.52325078
0,1,1,0,6.516935608,62.9217525
0,0,1,0,8.967002141,86.18338129
0,0,0,0,3.741432304,78.28140508
0,0,0,0,3.598283932,82.54904112
1,0,1,1,8.49724116,73.59041866
1,1,1,1,15.09043449,76.48521851
1,1,1,1,16.80465959,80.59969389
0,1,0,0,19.58470185,101.4482738
0,0,1,0,1.479681002,59.09901356
0,1,0,0,4.333644023,67.27178469
1,1,0,1,15.13259685,78.22737051
1,0,0,0,10.81197412,74.09186881
0,1,1,1,6.553595479,65.43183551
1,0,1,0,4.111793225,60.54099769
0,1,0,0,5.609551033,59.7029767
1,1,1,1,8.585779006,78.64156185
1,1,0,0,3.54302439,65.32369832
1,0,1,1,19.28451912,97.52430758
0,1,0,0,2.151768892,64.58142308
1,1,0,1,19.71154869,86.85308316
1,1,1,0,16.83786572,80.50678956
0,1,1,0,8.46303235,80.36250074
1,0,0,0,14.79632669,91.23300789
0,0,1,0,13.43030487,90.63031187
0,1,0,0,4.265738359,83.52664939
0,1,0,1,6.781401722,62.05458584
0,1,0,1,10.26245126,75.64815961
0,0,0,0,12.7568836,83.36885223
1,1,0,1,10.85789963,74.09441132
0,1,0,1,9.45974922,78.98595303
0,0,0,1,8.863045469,78.80153979
0,0,0,1,9.965289986,77.89868446
0,0,1,0,8.687030397,73.04407158
1,1,1,1,10.82660155,74.94433074
0,0,0,1,17.75970598,96.10884416
1,0,0,0,12.65658626,80.18261099
0,1,0,0,14.4524175,86.97658275
1,0,1,0,11.94966267,87.90192297
0,1,0,0,12.86035365,95.05601458
0,1,0,0,11.56699657,92.88664269
1,0,0,0,0.537330444,60.44820011
0,1,1,0,19.99196764,93.72639947
1,0,1,0,0.672184804,63.2753934
0,0,1,1,7.902960165,76.45137546
1,0,0,0,2.102313566,78.93074273
0,1,0,1,1.938569009,71.46248734
0,0,1,0,15.87053903,88.47716022
1,1,0,0,8.518515587,83.07200889
0,1,1,1,16.02277417,86.64379244
0,1,1,0,5.455729414,82.12420382
0,0,0,0,5.129255836,88.55863891
0,1,0,1,5.024627636,81.15453247
0,1,0,1,12.32291253,78.68784111
0,0,0,1,16.2999878,78.56802207
1,0,1,1,9.045220202,70.22232897
1,1,1,1,7.584977813,70.93689239
1,1,1,1,19.47159108,92.40764669
0,0,1,0,2.33508072,77.98137082
1,1,1,0,9.732653641,67.66649904
0,1,1,0,8.169755064,84.87010289
0,1,0,0,1.962531932,73.93276903
0,1,1,0,5.364007242,75.52790698
0,0,0,1,0.568824252,68.47433806
1,1,0,1,17.53908578,75.93584907
0,0,1,0,12.15699058,75.97767742
1,1,1,1,16.30036996,70.19261949
0,0,0,0,10.43108905,87.55640799
1,1,0,1,11.99019659,77.76730894
1,0,1,0,14.01708956,82.41435211
1,1,1,0,18.16023255,79.90232911
1,0,0,0,1.835037757,64.04013277
1,1,1,1,6.618967895,72.90718743
1,1,1,1,14.18052381,79.74807857
0,0,1,0,19.16701126,96.65988666
1,0,1,1,19.61614857,91.55580864
0,0,1,0,12.76206018,80.63113524
1,0,0,0,3.871969555,82.81833574
0,0,1,1,2.384178228,69.24453801
1,1,1,0,18.92087289,95.26765011
1,0,0,0,8.678553789,75.3858491
0,0,0,0,3.896320665,79.29024394
1,1,1,1,18.67785032,74.51421341
1,0,1,0,2.090485431,72.46688634
1,0,0,0,14.59142194,93.75750547
0,0,1,0,12.50526055,80.58823861
1,1,1,0,1.754693288,73.17698924
0,0,1,1,6.774975913,69.01043923
1,1,0,0,2.998613791,77.71475804
1,1,1,0,12.08997185,85.60031766
0,0,1,1,9.542260634,67.5795703
1,1,0,1,0.085502493,52.78278151
1,0,1,1,19.51421133,94.82349529
0,0,1,1,6.991692998,74.32647319
1,0,1,1,5.164087857,62.21620232
0,0,1,1,4.448859116,65.73560776
0,0,0,0,3.176317923,79.1169306
0,1,0,0,19.98274152,95.27817275
1,1,1,1,5.902189358,79.13324872
0,1,1,0,8.110269944,82.92219556
0,1,1,1,17.42711832,89.98114282
1,0,1,0,12.83775007,70.1573195
0,0,0,1,7.373888235,70.19302933
1,1,0,1,17.96656872,88.28686419
1,0,0,0,14.99448404,81.96629174
1,1,1,1,4.558010151,58.61082837
1,1,1,0,12.87477989,88.87667439
0,1,1,1,18.44796997,85.17659096
0,1,0,1,9.929217569,83.85010022
0,0,0,0,14.67224806,91.31435498
0,0,0,1,19.42207488,83.93507404
0,1,0,0,13.80828282,86.290309
1,1,0,0,2.048773795,75.75780123
0,1,1,0,4.891191019,60.42992539
0,1,1,0,11.90192875,91.33121137
0,1,1,0,5.511116307,67.44959406
1,0,0,1,19.15083411,84.67352927
1,1,1,1,8.10704068,74.00686399
0,1,1,0,9.144608115,75.86402631
1,0,0,1,14.03204187,87.5751923
0,0,0,0,10.48499463,89.42000123
0,0,0,1,7.642919338,85.00373564
1,0,1,0,1.532757503,82.26978823
1,0,0,1,11.92891179,87.04258849
0,0,1,0,17.35160062,101.6081265
0,0,1,1,13.71524884,82.51839488
1,0,0,0,7.629900201,76.37716783
0,0,1,0,2.554521292,65.75425929
1,1,0,1,16.32676374,76.34323126
0,0,0,0,18.83496724,87.76192529
1,1,1,0,7.765459816,77.35409486
0,1,1,1,14.57284378,84.69173769
0,1,1,1,8.215268798,72.16586688
1,1,0,0,10.04533878,93.5112623
0,1,1,0,16.72952761,91.90848228
0,1,0,0,1.668486844,61.81504944
1,1,0,0,10.60670698,71.0381121
0,1,1,1,4.292405493,61.82234093
0,0,1,0,6.79611891,65.66604635
0,1,1,0,12.88857649,87.71997647
1,1,1,1,0.544568247,68.62487915
1,1,0,1,11.87650198,76.39594625
1,1,1,0,5.668844789,62.287301
0,0,0,1,13.38968722,90.67402439
0,1,1,1,2.831627038,73.69411463
0,0,1,1,14.71623208,82.540151
0,0,1,0,12.9127944,87.0035626
1,1,0,0,19.42483666,96.52086159
0,1,1,0,18.22470727,95.65497585
0,0,0,1,5.666057264,87.33285591
0,1,1,0,0.546331455,62.90462469
1,1,1,0,13.10737122,77.85732494
0,0,0,0,12.05774778,92.84464913
0,0,0,1,0.548575375,65.51341512
0,1,1,0,2.453550584,76.69408715
0,1,1,0,11.69403409,77.57711722
0,1,0,0,18.23654528,98.28121513
1,0,1,0,18.13000553,89.00651509
0,1,0,1,3.029701092,63.08200994
0,0,1,0,7.691478928,84.383727
0,0,0,0,0.864057287,76.67761222
0,1,0,1,9.385436927,93.39798921
0,0,0,1,15.06166919,95.1923634
0,1,0,1,15.79945423,91.21596704
0,1,0,1,9.979789332,79.07007504
0,0,1,1,1.917393494,79.79698864
0,1,1,0,7.627279504,67.53542621
0,0,1,1,18.6420392,90.43207589
1,0,1,1,4.59225113,60.07885087
1,1,1,1,6.395088998,63.42697281
1,1,1,0,14.93654351,89.26315161
1,1,1,0,14.67161578,84.29961749
0,1,1,0,18.24404576,86.94323041
1,0,1,1,7.762373814,81.14975308
1,0,0,0,10.29197448,93.92444469
0,0,0,1,9.347849224,80.24043758
1,1,1,1,18.55504342,76.43860017
1,0,0,0,15.38661178,82.37688759
0,0,1,0,16.6288356,79.70651622
0,1,0,0,2.661965377,69.50496619
0,1,0,1,15.83693386,83.87338382
1,1,0,0,8.659575321,70.09472684
1,0,1,0,0.466773657,68.63672376
0,1,1,0,1.201767055,76.53982406
0,0,1,0,13.55815879,76.79629609
1,0,1,0,7.440248823,78.33551643
0,0,0,1,17.36231146,80.20084814
1,0,1,1,14.68546268,90.66221567
0,0,0,0,0.433600233,62.94916215
0,1,1,1,13.73776624,94.92861389
1,0,0,1,3.847049455,73.57965176
0,1,0,1,8.451651374,79.67944849
0,0,0,0,12.49470404,95.80154521
0,0,0,1,17.45435683,92.518152
1,1,1,0,9.121957768,69.79340877
0,0,1,1,16.16980908,81.35515974
0,0,0,0,15.65931326,94.88849197
0,1,1,1,8.290770257,70.53613282
0,1,1,1,10.01960327,89.84175497
0,0,0,0,14.0097002,97.19966156
0,0,1,0,0.622968693,63.82662539
1,0,1,1,17.81622828,89.57395033
1,1,1,0,15.39632319,81.83753174
0,0,0,0,4.988317628,89.60190592
1,1,1,0,19.62359906,94.21878673
1,1,0,0,3.587807052,82.52150591
0,0,0,1,18.28173347,96.15833107
1,1,0,0,6.489469166,76.87737247
1,0,1,1,15.2629342,90.91185993
1,0,1,1,9.127531865,62.92635106
1,1,1,0,14.72934775,89.38730869
1,1,0,0,3.115660959,58.11958489
1,1,1,0,5.390129168,67.84347986
1,1,0,0,1.997156489,65.88659359
1,1,1,1,17.30287963,85.61169563
0,1,0,1,5.925859755,67.99272667
0,0,1,0,13.88952459,75.18307535
1,0,1,1,16.40442395,84.26216247
1,0,1,0,18.02836473,79.41742746
0,1,0,1,2.125942306,62.89872543
1,1,0,1,17.86029867,82.94276321
1,1,1,1,3.945055555,77.8620933
0,0,0,0,14.73804023,91.72022686
0,0,0,0,14.57698039,80.01369384
0,1,0,1,0.170062835,63.83915074
1,1,1,0,4.412478166,81.80364429
1,1,1,0,9.838170293,78.4842118
0,1,1,1,8.400694133,62.80740847
0,0,0,0,18.3714696,91.72948967
1,0,1,0,7.19481739,88.77924659
0,0,0,1,18.7396743,83.14640134
1,1,0,1,9.188586368,81.75534992
1,0,1,1,19.28705793,84.1855808
0,1,1,1,14.7470962,90.41528488
0,1,1,0,16.58669183,75.32896429
1,1,0,0,2.097537767,79.01236127
0,0,0,1,11.72282866,87.49302313
0,0,1,1,2.854007197,70.84610377
0,1,0,0,5.952420041,71.87619103
0,0,1,0,12.47130812,91.13418543
1,1,1,0,14.52451409,86.2435955
1,1,1,1,0.78367564,75.30999644
1,1,1,1,10.61887462,66.02725086
1,0,1,1,11.30627973,84.5209895
0,0,1,1,1.576559942,63.82193682
0,1,0,0,10.01376068,67.19906853
1,0,0,1,14.2768456,72.42652014
1,0,1,1,1.064545698,76.42824722
0,0,1,0,15.20535553,99.50124952
1,0,0,1,11.5285301,88.10746116
1,1,0,0,16.66454417,87.42637223
0,0,1,1,4.361251457,82.79152066
1,1,1,0,16.66547368,80.41341639
0,1,0,0,1.891219505,63.53213016
0,0,1,0,8.076593929,78.81206704
1,1,0,1,3.98969583,79.66513996
0,1,1,1,17.52041665,86.2041576
1,0,0,1,14.09839633,81.19925893
0,1,1,1,0.507235543,68.53438022
1,1,1,1,0.190467112,59.45512979
1,0,1,1,5.82498509,68.93107614
1,0,0,0,2.865662286,62.50125642
0,0,1,1,12.60608955,72.04869407
0,0,0,1,13.27593868,72.86555331
1,0,0,0,18.83901807,84.48918696
0,1,0,0,19.04079849,95.80760777
1,1,0,1,13.17793411,73.57917513
1,0,1,0,0.113502257,72.44506618
0,0,1,1,7.179958331,76.58428039
1,1,1,0,10.26283026,80.1482458
0,0,0,1,9.98359513,70.08793943
1,0,1,0,12.06681259,68.33889859
0,1,0,0,19.21102966,90.24351813
1,1,0,1,17.70385384,90.54469593
1,1,0,1,2.178160669,63.10460577
0,0,1,0,5.319607828,79.16555305
1,1,0,0,16.66218835,80.5432389
1,0,1,0,16.48613818,75.44321409
0,1,1,0,5.507414482,80.89767052
1,0,1,1,14.61176061,86.76940453
0,0,0,0,13.44074757,79.84097432
1,0,1,0,9.470479299,76.59856519
0,1,0,1,4.029099054,77.00558555
1,1,0,1,17.77286362,91.31064826
1,1,0,1,13.55702369,80.4411095
1,0,0,1,3.379858498,80.44084963
0,1,1,1,14.0960469,86.14585446
0,1,1,1,14.82867439,80.420962
0,0,1,0,17.7376057,97.05258025
0,0,1,0,4.456785105,61.91970789
1,1,0,0,19.77508211,86.25415275
1,1,0,1,3.067868451,70.02789918
0,1,0,1,12.01377784,90.34550784
0,0,0,0,13.14353011,84.54611456
0,1,1,0,8.379057905,67.54059487
1,0,1,1,9.500754175,76.07794803
0,0,0,1,17.81820193,77.04517937
0,1,0,0,12.90548459,83.66018333
1,1,0,0,9.940019165,77.57751363
1,0,0,0,2.566991249,80.8240694
0,0,1,0,0.146752504,56.63492771
1,1,0,0,2.499372363,61.65007683
0,1,1,1,19.12369135,73.81825218
1,1,1,0,15.28173566,78.80289344
0,0,0,0,19.34232655,94.5978686
0,0,0,1,0.714174194,58.632829
0,1,1,0,13.60440808,72.01564113
0,0,1,1,0.885870528,65.40100318
1,0,0,1,15.64112938,93.06522309
1,1,1,0,7.619003455,73.14659256
1,0,0,0,1.915307202,66.29189541
1,1,0,1,11.36093284,68.81586982
0,1,1,1,5.602403932,57.65137096
0,0,1,1,13.19147884,81.04830341
1,0,0,0,13.16349519,95.1287007
1,1,0,0,14.10014948,89.15448648
1,0,1,0,19.84930158,88.96239015
1,1,1,0,7.733954199,83.67704318
1,0,1,0,9.30630949,88.15657974
0,0,1,1,16.09223402,87.02845283
0,0,0,0,11.56740046,85.62373911
0,1,0,0,0.745144214,60.47212445
1,0,0,1,16.86157041,86.24189835
1,1,1,0,1.029973639,59.66238118
1,1,1,0,3.41640273,74.41564978
1,1,0,0,2.041599339,69.67106434
0,0,1,1,1.558542658,64.90895594
0,1,1,1,0.513697506,55.02527531
1,1,1,0,1.100554279,55.4127983
0,0,1,0,8.848783784,77.03067231
0,1,1,0,5.0570454,71.4131944
1,1,1,1,2.530737668,67.57088251
1,0,0,1,13.17411085,93.98744525
1,1,0,0,4.522238213,74.58257966
1,0,0,0,0.378983107,79.77069236
1,1,0,0,8.368395675,75.2486235
1,1,1,0,6.20865984,81.94971456
0,0,0,1,6.372088627,76.57721069
0,1,0,1,8.905400564,89.20348313
1,1,0,0,13.37827854,72.25695512
0,1,0,1,12.3295824,75.98421251
1,0,1,1,18.7452322,84.05627662
1,0,1,0,10.35433333,74.02552115
1,0,0,0,9.451398195,86.68020807
1,0,0,0,4.268288704,65.32503708
0,0,1,0,15.10762578,92.24349885
1,1,1,1,2.815515524,57.0944855
0,0,0,0,9.822657796,79.28813542
1,0,1,0,8.426443968,78.81347811
1,0,1,0,13.16601757,77.06636167
1,1,0,0,18.3524294,92.85893765
0,1,1,1,18.93191183,77.85024659
1,0,0,0,3.355985343,84.49643464
1,1,0,0,5.236344365,68.56121198
1,1,1,1,16.2327064,79.3394877
0,1,1,0,10.36559525,77.65373025
0,1,1,0,9.060691367,86.37764034
0,0,1,0,14.21250905,87.87368315
1,0,1,1,12.03849905,70.04823572
0,1,1,0,19.41428109,102.5109341
1,1,0,0,11.67949305,79.24229211
0,1,1,0,9.319476527,71.51705167
0,1,0,1,10.85634724,71.52972367
1,0,1,0,16.17079633,95.09058935
0,1,1,0,12.25350114,72.71292045
1,0,1,0,12.94096183,75.44498598
1,1,1,1,19.4287776,95.76704132
0,0,1,1,12.36790969,81.8994948
1,1,0,0,7.605704967,78.69392236
1,0,0,0,13.82652054,86.06222205
0,0,0,1,13.18918794,81.64122772
0,0,1,0,0.27695271,79.57352358
1,1,1,1,9.346585936,85.77389122
0,0,1,1,14.85807206,77.6078447
1,1,0,1,9.980829154,85.04466965
1,0,0,0,15.59242272,82.02026322
0,0,1,1,9.017673929,72.95718249
0,1,0,1,19.66643195,84.42359077
0,0,1,0,5.857831784,73.90098044
0,1,1,0,1.842452163,77.19618793
1,1,0,0,8.600236023,82.02466155
1,1,0,1,10.8341805,68.47616613
0,1,0,1,6.981874634,81.99186908
0,0,0,0,4.845623202,77.69078244
1,0,1,1,13.44117383,76.89437483
1,1,1,0,7.542501997,77.16355517
1,0,0,0,12.62737058,77.14099868
1,0,0,0,15.58142897,91.05323908
0,1,0,0,15.22005256,85.74322422
1,0,0,0,7.506186213,91.12970422
1,1,1,1,11.35796458,64.50055089
0,0,1,1,8.993164489,85.89242255
1,0,1,0,17.41610505,84.38726496
1,1,1,1,17.5751696,89.07288713
0,0,1,1,6.874831658,78.23232037
0,0,1,0,1.834748958,73.82713739
0,1,1,1,3.351649666,60.61041383
1,0,0,1,7.340034843,84.42316322
1,1,1,0,11.2849991,80.18251752
0,0,0,1,13.13574022,75.95363326
0,1,0,1,6.627420926,79.16224067
1,1,0,1,13.34998239,74.38929008
0,1,1,1,18.75479967,76.23740801
0,1,1,1,13.04028254,89.80555193
0,1,1,0,3.171304589,57.97167052
1,0,1,0,11.59337826,86.3892519
1,0,0,0,10.83791034,73.01441157
1,1,1,0,17.41400222,92.50698941
1,0,0,0,7.006061104,83.60055559
1,1,1,1,8.458912201,63.77783866
1,0,1,1,11.97318111,75.90457472
0,0,0,0,10.48850623,73.97589607
1,1,0,0,14.38033185,95.2121369
1,1,0,0,0.807779818,63.84589861
0,0,1,1,11.27032038,85.67948254
1,0,1,1,2.43343786,53.26218029
1,1,0,1,6.30417985,74.2836832
0,0,1,1,13.23253723,83.15827571
0,0,0,1,3.148284012,76.45298317
0,1,1,1,6.17683671,76.87808409
1,0,0,0,14.06012966,84.40397299
0,1,0,1,13.01610485,79.34426991
1,1,1,0,1.820793384,74.90754259
1,1,0,0,11.54536987,80.50994229
1,0,1,1,2.945089238,72.53398225
1,0,1,1,5.045427574,73.82698995
0,1,0,1,9.184225573,88.86834861
0,1,0,1,2.186936466,76.50662195
1,0,1,1,19.87293936,100.0723385
0,0,1,1,3.307391221,83.11176528
1,0,0,1,15.62625257,80.21164599
1,1,0,1,16.5967769,77.44870109
1,1,0,0,19.8892794,85.40550142
0,0,1,0,8.573064357,75.25587725
1,0,1,1,17.4818904,95.00653957
1,0,1,0,19.15078878,96.038851
0,1,0,1,3.457882898,71.74826113
0,1,0,0,9.588721781,71.19392797
0,0,1,0,1.200216377,68.25367988
0,0,1,1,12.41448024,88.81693083
1,1,0,1,11.62812314,74.03824443
0,1,1,1,4.082525693,69.19033729
1,0,0,0,15.95805518,88.24865971
0,0,0,0,0.745374455,66.80478177
0,0,0,1,16.12454648,99.88774655
0,1,1,0,0.532905823,62.49316191
0,0,1,1,13.13657624,93.08955395
0,1,0,0,1.575390278,67.45707853
0,1,0,1,5.024510386,57.84176099
1,0,1,0,14.43826699,74.65655302
0,0,0,1,5.608095993,84.6185247
0,1,1,1,10.22347697,77.71606363
0,0,1,1,18.30496539,96.96821345
0,1,1,0,0.992687081,77.77887802
1,0,0,1,16.22159587,87.00576218
0,0,0,0,1.305439971,74.32708482
0,0,0,1,2.535896887,81.32040393
0,0,0,1,2.386382078,76.35019509
0,1,1,1,19.88204566,80.06147392
1,1,0,0,3.603726387,60.60924954
0,1,1,0,17.93523693,82.60061562
1,0,0,0,19.81864326,109.510619
0,1,0,1,7.675695408,78.8730438
1,1,0,0,12.62097087,94.97027333
1,1,0,1,15.58182508,80.9575951
0,0,0,1,7.852901637,71.46461283
0,1,1,1,3.23628281,58.46663331
1,0,0,1,8.675254876,77.84177354
1,0,0,1,15.4377529,90.02377366
0,1,0,0,15.61525525,95.47044751
1,0,0,0,4.610775843,81.88762529
1,1,0,1,3.499312798,77.17006753
1,1,1,1,18.41121404,72.3230481
0,1,0,0,0.879980611,71.94711184
1,1,1,1,14.69476952,81.67556395
1,1,0,1,0.928427709,68.22107724
1,0,1,1,16.75800102,87.82341325
0,1,0,1,18.10829627,90.02875936
0,0,0,0,5.948382485,79.00214556
1,1,1,1,1.47871287,55.04544852
0,1,0,0,9.613690727,85.31743591
1,1,1,0,5.969260735,71.52674278
0,0,0,0,8.342722856,84.87267874
0,0,1,0,13.29970907,79.12510568
1,0,1,1,4.196520719,59.75950383
0,0,1,1,7.13903139,73.03178337
0,1,0,1,15.65124981,98.39128083
0,1,1,0,12.875239,78.23878909
1,0,0,0,6.525509823,69.14914877
0,0,1,0,13.28603201,86.54280574
0,0,1,1,15.30625846,89.08519635
1,1,1,1,11.84971162,81.59282434
0,0,0,1,4.78993665,68.01730898
